ID,sex,age,exposure,order,TP,parade_response,acc,lineup,corpus,parade,rt,conf,conf_rt
5ea8d86b3c7f5f34a1e32a0d,Female,28,15s,2,Present,2,1,W2,WYRED,six,6721.3,7,6057.855
5e07ac6415ef4012834b2b38,Female,24,15s,5,Present,0,0,D3,DYVIS,six,4654,6,9394
60460ba2bb53b901e3380246,Female,25,15s,5,Present,2,0,D2,DYVIS,six,11745,7,5698
6012d27152fa5e09eb6a29e0,Female,36,15s,0,Absent,0,1,W2,WYRED,six,13432.32,8,9557.73
5f0e0020edcfcf0fe90c4f62,Male,27,15s,0,Absent,3,0,D3,DYVIS,six,12721.24,3,6957.415
5f5b77140093332a1e4584f3,Male,35,15s,0,Absent,1,0,D1,DYVIS,six,9273.765,7,3345.68
5f3519c52c61cf45f186a7b9,Male,31,15s,0,Absent,3,0,W1,WYRED,six,5005.15,7,3746.005
5ec54a7637927134ac7d3dc3,Male,20,15s,0,Absent,3,0,D1,DYVIS,six,5200.995,8,2504.295
603ab5961f94c168254f7104,Female,22,15s,0,Absent,6,0,D2,DYVIS,six,11237.145,4,5004.945
5797564b70c76a0001245734,Male,33,15s,2,Present,2,1,W1,WYRED,six,6980.865,8,7224.885
596dfaa96685b30001afc6d5,Female,37,15s,2,Present,3,0,D1,DYVIS,six,7260.5,4,4107.665
5e7902515312ee4a99c22e53,Male,35,15s,0,Absent,1,0,W2,WYRED,six,9791.52,3,9321.375
5c35655f87b777000170d85a,Male,33,15s,0,Absent,0,1,YO,YORVIS,six,12298.05,10,15176.57
5e14d1136e8aababb1942673,Female,33,15s,0,Absent,0,1,D2,DYVIS,six,10466.775,6,10726.43
5f61e6998ee2cb18c229f328,Male,38,15s,5,Present,5,1,YO,YORVIS,six,23364.065,2,14378.77
5ff3a2554cfb7d507511d89f,Female,21,15s,2,Present,1,0,YO,YORVIS,six,6177.49,6,4366.295
55cdc77f34e90600128d237f,Female,35,15s,2,Present,5,0,D3,DYVIS,six,11309.625,8,4444.815
601b1ae7bcb06741d4a4804d,Male,18,30s,0,Absent,1,0,W1,WYRED,six,13219.64,4,15167.905
5fdbb3b4e66d7f061f78ea21,Female,31,30s,5,Present,2,0,YO,YORVIS,six,8545,3,7644
5ee655f6137975087129de08,Male,29,30s,2,Present,2,1,YO,YORVIS,six,8024.42,7,6305.345
6012e3ec177ded0d2a006b92,Female,30,30s,0,Absent,5,0,D3,DYVIS,six,17323.065,4,12287.22
5e2db0f07dc16b3a611516bd,Female,38,30s,0,Absent,1,0,W1,WYRED,six,4730.085,7,5148.78
5f74b3a0d780450b219f8616,Female,24,30s,0,Absent,1,0,D3,DYVIS,six,10611.83,1,2712.05
5f0dc15ace21a50008f6c7a7,Female,22,30s,5,Present,1,0,D1,DYVIS,six,6914.435,6,4680.85
5e66af6f70f23a07c791f77d,Male,28,30s,0,Absent,2,0,YO,YORVIS,six,12916.76,6,8474.36
60245395a4f7f3128ca0bc2f,Female,22,30s,0,Absent,3,0,W2,WYRED,six,40291.155,3,6468.4
5a6e4286e6cc4a0001b6d281,Male,32,30s,0,Absent,1,0,D2,DYVIS,six,5218.41,2,5491.185
603e034b4049aed8872e6092,Male,38,30s,5,Present,1,0,D2,DYVIS,six,7448,8,5132
603a22c4ca68cf536c9f9f25,Female,21,30s,2,Present,3,0,W2,WYRED,six,4496.885,4,5689.855
60197cc53baef90915c0c121,Male,21,30s,2,Present,5,0,D3,DYVIS,six,13426.04,6,5321.35
5f5f3e4fe40e17027ac55f7b,Male,39,30s,2,Present,3,0,D2,DYVIS,six,6903.875,8,6124.265
5d34862748bf98000146b64f,Male,27,30s,5,Present,0,0,W1,WYRED,six,6204.115,8,5725.855
6040abafe15b682d431defc9,Female,23,60s,2,Present,2,1,W1,WYRED,six,5786.875,6,7906.255
5eddaa6d115bb4ac7e59f153,Female,29,60s,2,Present,2,1,D2,DYVIS,six,7795,10,5812
5de8d53cd0e07e836599d816,Male,21,60s,5,Present,3,0,D1,DYVIS,six,7081.295,6,5950.945
5eb089604b5931137dd66a19,Male,38,60s,2,Present,2,1,D1,DYVIS,six,20800.235,2,12572.275
5c3476a2f5ebd50001841284,Male,39,60s,2,Present,2,1,YO,YORVIS,six,3165.965,6,3741.28
5ba60d9fb3b5400001cd89cb,Male,33,60s,0,Absent,0,1,W1,WYRED,six,9493,3,6814
5c52481296b5130001776b83,Female,28,60s,0,Absent,0,1,W2,WYRED,six,13816,0,11786
5e8b765e88065404c4d50fe2,Male,38,60s,5,Present,4,0,W2,WYRED,six,13533,6,10809
5b325869530770000105ddfe,Female,32,60s,0,Absent,3,0,D3,DYVIS,six,9372.66,6,8893.91
602d4d4c654dbd73fc278783,Male,18,60s,0,Absent,3,0,W1,WYRED,six,10378.775,8,4297.84
5f626c68092fc82d0fb43326,Female,21,60s,0,Absent,3,0,D1,DYVIS,six,5663.435,5,5460.47
59b6b49259f3df0001e086e5,Male,29,60s,0,Absent,1,0,D3,DYVIS,six,6041.075,4,4341.11
5c8848c239b9760016937bfa,Male,26,60s,5,Present,5,1,D2,DYVIS,six,8453.35,7,3184.415
60433f269bd1872cdc1875e7,Female,27,60s,2,Present,2,1,W2,WYRED,six,4492.955,9,7103.505
5eaeb504b21d400009b756b9,Female,18,60s,5,Present,2,0,D3,DYVIS,six,7638.985,6,4159.545
5d3f460e0be98c001711d2a5,Female,35,60s,0,Absent,1,0,D2,DYVIS,six,4248.42,8,4095.95
5f0f2ff0762218000970c967,Female,24,60s,5,Present,5,1,YO,YORVIS,six,2819.445,7,4304.425
5e2e0e313a93113f94a58d9c,Male,23,30s,0,Absent,1,0,W1,WYRED,six,11312.08,3,7615.375
5c56550e54f9d30001db7f50,Male,34,15s,2,Present,1,0,W2,WYRED,six,4343.75,7,3182.13
5c2fb1412c45d400014ae103,Male,26,30s,5,Present,3,0,YO,YORVIS,six,4528.28,5,3422.61
60414322a28de10c2f909183,Male,27,15s,5,Present,4,0,D3,DYVIS,six,6831.79,6,2936.865
5f314ce90c431b614b338399,Male,29,60s,2,Present,5,0,W1,WYRED,six,13497.81,5,3838.505
5f37f69f5365a529f8a5b89c,Male,18,30s,0,Absent,5,0,D1,DYVIS,six,5209,8,6224
60182e93804fd3028b601891,Male,22,15s,0,Absent,0,1,W2,WYRED,six,8029.04,7,15310.455
601ecf037d641438c0840330,Female,38,15s,0,Absent,6,0,D3,DYVIS,six,11241.395,1,8166.67
5ef7dbfaa55497514b5ef931,Female,20,60s,0,Absent,1,0,D2,DYVIS,six,10258.655,4,17283.455
5d7fec07b85198001a357ac6,Male,21,60s,0,Absent,5,0,D2,DYVIS,six,10128.43,6,6387.175
602520a7131cb02a9887d9dc,Female,32,15s,0,Absent,3,0,W1,WYRED,six,12912.26,3,15398.82
601623c50446147b23a5bdff,Male,21,30s,5,Present,0,0,D3,DYVIS,six,13884.565,6,7488.39
5f0018ce21287311abc2ceea,Female,28,15s,0,Absent,4,0,W1,WYRED,six,5774.74,5,3326.055
5eb7e3d0c792cd717c63eca0,Male,19,15s,0,Absent,4,0,W1,WYRED,six,6829.78,8,4907.11
602e762e50c6039fa15d995d,Female,31,15s,0,Absent,4,0,D1,DYVIS,six,10599.38,6,7124.885
5f6079e3fa4e4f0109d96814,Male,27,15s,0,Absent,5,0,D2,DYVIS,six,10372.26,6,6538.325
5fefb0bebc4c4d34bc87c903,Male,31,30s,0,Absent,1,0,W1,WYRED,six,9659.94,6,5478.24
603e504e5efcd8e0d010bff2,Female,28,15s,2,Present,5,0,W1,WYRED,six,8720.85,6,4487.55
5e6509ecf1ccfc27a2ad7e99,Female,29,15s,5,Present,2,0,W2,WYRED,six,13818.1,4,8437.555
5fe1f5f751f3a9ceb57d935a,Female,25,15s,5,Present,3,0,W2,WYRED,six,7238.01,7,6171.795
5ee4aab1232e9d1b4d791bae,Male,40,30s,2,Present,1,0,W1,WYRED,six,5423,10,4017.59
602847bbeaecac36b1e747d6,Female,32,30s,2,Present,2,1,W1,WYRED,six,19160.92,7,10871.6
5eaadc0a7adeb404eea9c3c0,Female,28,15s,2,Present,2,1,D1,DYVIS,six,11308.815,6,6232.66
5c92a21d2affcf001776a514,Female,29,60s,5,Present,4,0,D1,DYVIS,six,8716.25,7,6068.96
5f316bcd6be94e000aeeaf49,Male,21,60s,2,Present,0,0,D1,DYVIS,six,11865.125,6,5360.915
6013e4245107832f7084db8b,Male,35,30s,0,Absent,1,0,W2,WYRED,six,4863.86,7,8340.285
59dbb88b0fb3a90001bd90b0,Female,26,30s,0,Absent,0,1,W2,WYRED,six,14470.775,6,7381.795
60437ca3c458b434004fa590,Male,22,60s,2,Present,2,1,YO,YORVIS,six,10128.605,4,8357.69
5cd6ba1d36870e001901b349,Female,32,15s,2,Present,2,1,D2,DYVIS,six,4365.93,8,4658.695
5a15c2c638ed430001be885b,Male,27,15s,2,Present,2,1,D2,DYVIS,six,12008.55,9,8153.745
5d2249547afc290017e5a8f9,Female,18,30s,5,Present,0,0,D1,DYVIS,six,18042.6,2,8161.8
601bef4596efd9620b3891dc,Male,35,60s,0,Absent,0,1,W1,WYRED,six,16932,5,11606
5de3f5bd5d4f973ef7ee3d5e,Female,25,15s,0,Absent,6,0,D3,DYVIS,six,17718.83,3,4475.36
601409d55844d4358c7a254a,Female,21,15s,0,Absent,0,1,D3,DYVIS,six,5211.2,7,5005.945
600ff015cef0db1e965111d7,Male,23,30s,0,Absent,1,0,YO,YORVIS,six,19733.495,7,13268.52
5ea8f7a68ef77b36c27a960f,Female,35,60s,0,Absent,1,0,W2,WYRED,six,28947.585,9,8079.085
603d2c959649cfb500c63424,Female,20,60s,5,Present,5,1,W2,WYRED,six,11212.16,6,8775.5
5d776e218a8d1d00166d36a6,Male,30,60s,0,Absent,4,0,D3,DYVIS,six,12326,7,4822
6026b621a46afb3bc557fe0b,Female,29,15s,0,Absent,0,1,W2,WYRED,six,19851.78,5,4948.725
60351fe20dbdbfa19e87f3a4,Male,20,60s,0,Absent,2,0,YO,YORVIS,six,14231.36,5,6167.105
5bcda2ee6fd72000014996e4,Male,36,60s,0,Absent,5,0,YO,YORVIS,six,24007.02,2,4368.17
601d6e6700b8c10e4f7f4da6,Male,36,60s,0,Absent,3,0,W1,WYRED,six,15549.38,7,11976.51
5ec7a8a6bc8040213b45a96a,Male,36,60s,0,Absent,6,0,YO,YORVIS,six,18254.145,5,7039.845
5ff1fa16b289af19f2eccd08,Female,26,15s,0,Absent,2,0,YO,YORVIS,six,3769.76,8,8205.015
5c8249a1fff8430014e992fe,Female,31,15s,0,Absent,5,0,D2,DYVIS,six,11164.655,7,17014.435
5f7ee2af49f7a51d751d7d98,Male,19,30s,0,Absent,5,0,D2,DYVIS,six,10844.69,8,6809.34
5f8760a641202a1715bd9f8d,Female,26,30s,0,Absent,1,0,D2,DYVIS,six,3779.515,2,1975.34
6006cb35c25d6207876b6d69,Male,22,60s,0,Absent,5,0,D1,DYVIS,six,24667.175,8,6388.195
5f846f83c82b620c0858a608,Male,36,30s,0,Absent,4,0,D1,DYVIS,six,10718.55,5,9117.59
603bf61a6aba3a8ce5a33af3,Female,28,15s,5,Present,3,0,YO,YORVIS,six,6705.01,7,4424.99
600735b261ca5f1be7555630,Male,28,15s,0,Absent,1,0,YO,YORVIS,six,7759.415,7,2564.395
5dec001a0ddd072f2233da45,Female,23,15s,0,Absent,6,0,YO,YORVIS,six,23140.53,4,7061.46
5bfc45cc34d3e000010d4c55,Male,28,30s,0,Absent,6,0,W2,WYRED,six,10948.135,7,13567.285
5dbbf8c28fd6251b98ba89f6,Female,26,60s,0,Absent,6,0,D3,DYVIS,six,5017.63,7,4760.09
5d30559f95d88f0019378e9c,Male,37,15s,5,Present,3,0,D1,DYVIS,six,7240.305,7,4375.83
5cff9e08380b1e001acc4372,Female,35,15s,5,Present,4,0,D1,DYVIS,six,9407.075,9,8159.09
5d8e154af2858200171fdb95,Female,35,60s,0,Absent,5,0,W2,WYRED,six,7364.245,5,5250.35
603ae31e6aba3a7010516055,Male,32,60s,0,Absent,3,0,W2,WYRED,six,10439.02,6,10614.9
5fe758aacb76975cfe7fd06d,Female,23,60s,0,Absent,4,0,D1,DYVIS,six,8089.245,6,5237.155
5ad4d7de546e150001b695b0,Male,22,60s,0,Absent,3,0,D1,DYVIS,six,7248.14,6,8618.25
5e5398251ffa3739e203820a,Male,31,60s,2,Present,2,1,D3,DYVIS,six,3539.04,7,5030.58
5f428e5cea3135095f68b561,Female,26,60s,2,Present,2,1,D3,DYVIS,six,7967.205,6,6106.845
5f3ebe53b9a7b3150f539bde,Female,34,15s,2,Present,2,1,YO,YORVIS,six,11260.495,8,3799.665
60420bb25042bc00088c5376,Female,31,30s,0,Absent,1,0,D2,DYVIS,six,4142.73,6,4256.72
5ee79fc74bf4de043c280712,Female,38,30s,5,Present,2,0,D2,DYVIS,six,10804.59,5,6806.3
602d86c3fe40c07eef510610,Male,19,60s,5,Present,1,0,D2,DYVIS,six,15588.675,6,7685.81
604236a103227606a88df9ae,Male,18,30s,2,Present,3,0,W2,WYRED,six,16272.87,7,7297.97
5e5667b3e5cbf4018c99991a,Female,39,30s,2,Present,2,1,D3,DYVIS,six,9575.455,2,4560.635
5c5caa79cfdd2800011fc34f,Male,36,30s,2,Present,2,1,D2,DYVIS,six,10813.53,10,7254.975
5e4b78037799c5082e147d5e,Female,38,60s,2,Present,2,1,W2,WYRED,six,12728.795,7,14806.115
5d14f846fdfbed0001af2673,Male,28,60s,5,Present,3,0,W1,WYRED,six,10372.63,8,7911.345
5fbc09e242e4d907cad1af91,Female,19,60s,5,Present,0,0,W1,WYRED,six,11396.075,7,8986.225
5e7b1d9e2113b21196d064cb,Female,27,15s,5,Present,4,0,W1,WYRED,six,9788.375,3,8342.55
5edba672293f3b028b70eb25,Male,35,60s,5,Present,0,0,D3,DYVIS,six,5422.75,9,4075.31
5e6c0757d09ad81cefb02539,Female,22,15s,2,Present,3,0,D3,DYVIS,six,10985.605,1,3331.75
5bee788abc444c00010098b7,Female,31,30s,2,Present,2,1,D1,DYVIS,six,10578.705,8,7218.725
5e7e2a7eb863744c42c72093,Female,27,30s,2,Present,2,1,D1,DYVIS,six,7509,6,8009
5bfd667f1fe1e50001406d4c,Male,40,60s,0,Absent,0,1,D2,DYVIS,six,10129,3,10938
5f00fa2353b5c10c934298fa,Female,31,60s,5,Present,2,0,YO,YORVIS,six,14039.51,5,4969.6
5f1e7c126807dd847ec19f57,Male,37,30s,0,Absent,2,0,YO,YORVIS,six,10727.92,10,4329.34
5e70fefda35482000b5919d4,Female,19,30s,0,Absent,1,0,YO,YORVIS,six,8607.245,5,5889.31
5ffed1bf9a45d15a0daea7b3,Male,34,30s,0,Absent,0,1,W1,WYRED,six,9480.925,4,7442.795
5961076cee166f00019591bf,Male,23,30s,0,Absent,0,1,W1,WYRED,six,20917.325,6,16965.925
5ec3eabec8f93307a60c5d1b,Female,22,15s,2,Present,5,0,W2,WYRED,six,7408.035,8,6090.005
5f5a12160fb28e0590441a00,Female,30,30s,5,Present,0,0,YO,YORVIS,six,8035.83,4,7468.78
5d35989e71b4880017d5cc81,Female,21,30s,5,Present,5,1,YO,YORVIS,six,8476.005,7,4907.005
5c44b3fe1bbffd0001014286,Male,27,15s,5,Present,4,0,D3,DYVIS,six,9642.34,5,4942.805
5fdbb5f61976280704b29dc2,Male,30,15s,5,Present,1,0,D3,DYVIS,six,4536.015,7,8311.9
5f5b8a0de610d92df74219d7,Female,27,60s,2,Present,3,0,W1,WYRED,six,3563.74,1,3949.035
5e0c68d5dd997b4356c54134,Female,38,60s,2,Present,5,0,W1,WYRED,six,5148.45,5,5735.96
604654fb0aeb2e1008f236f6,Male,40,30s,0,Absent,0,1,D1,DYVIS,six,17463.12,6,6997
5fc6c66db312473beedf9d4a,Male,38,30s,0,Absent,5,0,D1,DYVIS,six,8390,6,5055
5ffdbba18a42d5361122c3a5,Female,24,15s,5,Present,1,0,D2,DYVIS,six,15292.665,4,6022.925
5d47901043518d0017bf3c04,Female,23,15s,5,Present,4,0,D2,DYVIS,six,8047.64,2,4858.495
5ff770cbf676e943cc9f19dd,Female,37,15s,0,Absent,3,0,W2,WYRED,six,6500.26,6,9178.715
603e411c5efcd8dd647574be,Male,52,15s,0,Absent,1,0,W2,WYRED,six,4027.26,6,8729.25
58fc6017ee99a700012ce5d8,Male,38,15s,0,Absent,0,1,D3,DYVIS,six,9638,3,4888
5f0d87c546eefe02a4733c5b,Male,34,15s,0,Absent,2,0,D3,DYVIS,six,25438.04,5,10445.205
5e9375259c9687000b26ec11,Female,32,60s,0,Absent,0,1,D2,DYVIS,six,11454.79,4,11013.495
5e8e239a5763b20839257898,Male,19,60s,0,Absent,0,1,D2,DYVIS,six,8368.12,4,6310.185
5cfd555a50597d0016e8f2e0,Female,25,30s,2,Present,6,0,YO,YORVIS,six,8938.585,7,12039.26
5d5db7f7ca179000180b17cc,Male,36,30s,2,Present,3,0,YO,YORVIS,six,24118.22,2,7877.02
5edec2b3e095321650bddc22,Male,34,30s,2,Present,1,0,YO,YORVIS,six,9249,6,8049
5d691ef690cade0016695e4a,Female,34,15s,0,Absent,5,0,D1,DYVIS,six,6224.405,7,8064.225
5edcf3276763349d23ae0c5a,Female,33,15s,0,Absent,1,0,D1,DYVIS,six,10146.2,7,2963.86
5ecfd28bb14b1c05751f178c,Female,30,15s,0,Absent,6,0,W1,WYRED,six,7574.25,9,3677.995
5aa812eb1eda41000136ea43,Female,34,15s,0,Absent,4,0,W1,WYRED,six,6326.12,6,9540.515
5f08d7adb7990e14b0a2b4a2,Male,28,30s,5,Present,3,0,D3,DYVIS,six,5606.35,8,4627.31
5fba7ee45fdea9a4714b4aa8,Female,37,30s,5,Present,0,0,D3,DYVIS,six,23524.145,7,9303.91
5b9f7e3d00815d00010323f6,Male,25,15s,0,Absent,3,0,W1,WYRED,six,19990.485,5,16109.455
5f9b4134135e3835067097fe,Male,30,15s,0,Absent,0,1,W1,WYRED,six,10802.54,8,4706.055
5eec86e9d3eb82018755e3f5,Male,31,15s,0,Absent,3,0,D1,DYVIS,six,8595,6,6668
60254cd82e261d0547659465,Female,32,15s,0,Absent,6,0,D2,DYVIS,six,15536.31,7,4607.875
5ee8a0884efd881a3e166a65,Female,32,15s,0,Absent,5,0,D2,DYVIS,six,19136.63,4,7368.07
5e5556c0677c1055083ae16f,Male,32,60s,2,Present,2,1,D2,DYVIS,six,13286,8,4248
55d51a6b8ce09000127d4821,Male,31,60s,2,Present,2,1,D2,DYVIS,six,10716.33,7,5802.08
5fde46b3efea4053b75c65f1,Female,28,60s,2,Present,2,1,D2,DYVIS,six,8130.235,5,9274.245
601277db323c742b4baf4e2e,Female,36,30s,0,Absent,2,0,D3,DYVIS,six,9835.415,2,15084.955
5f4b9740fdda0b04d86a533c,Male,36,30s,0,Absent,0,1,D3,DYVIS,six,30618.64,8,26319.97
603e02ed8d9a2bdb613e9e95,Male,22,30s,0,Absent,5,0,W1,WYRED,six,18547.075,2,9726.21
601867fe8e5c370dbff4fcef,Female,22,30s,0,Absent,6,0,W1,WYRED,six,8187,6,7813.86
601efb79aa55223eeec6b2a6,Male,30,15s,2,Present,2,1,W1,WYRED,six,5514.54,8,15589.195
5f04c46bcfd81678efd229de,Female,26,15s,2,Present,2,1,W1,WYRED,six,9747.77,2,6691.67
5fbbcdbbe22525da1e629bd7,Male,39,30s,0,Absent,0,1,D3,DYVIS,six,8532.18,10,5822.07
5cdc5bc31f7a97001b6e5c31,Female,25,30s,0,Absent,5,0,D3,DYVIS,six,10946.495,1,3810.62
5e5f9b9e49f9e92dad6024ba,Female,20,30s,0,Absent,1,0,D3,DYVIS,six,11071.28,9,6511.99
603fb00167005509fb9cd294,Female,23,30s,5,Present,3,0,W2,WYRED,six,7813.71,3,6389.815
60120bd4b795752250b23279,Male,39,30s,5,Present,5,1,W2,WYRED,six,14247.11,7,11628.875
5e99f1ab02672c06c51487bd,Male,22,30s,5,Present,3,0,W2,WYRED,six,8228.605,7,3821.775
5aeb6f2eb59b0d00012e879f,Male,22,15s,5,Present,3,0,W2,WYRED,six,7488.095,5,6203.27
602bc3a62b8e8833a42be491,Male,32,15s,5,Present,5,1,W2,WYRED,six,6567.205,8,4118.47
5ee24eb741eeca31a067a7b6,Male,20,30s,2,Present,0,0,W1,WYRED,six,7524.035,3,3018.265
